date,asset,close
2010-01-06,A034,98.34647540034858
2010-01-06,A035,98.20735599592132
2010-01-06,A036,98.59317243439351
2010-01-06,A037,99.78637456407317
2010-01-06,A038,100.62935785511434
2010-01-06,A039,100.2204753038603
2010-01-06,A040,96.62108260142351
2010-01-06,A041,95.06495359465349
2010-01-06,A042,98.56357681566126
2010-01-06,A043,98.77962518835572
2010-01-06,A044,99.03721127323529
2010-01-06,A045,103.1787928411315
2010-01-06,A046,100.93733893567021
2010-01-06,A047,101.3150147731561
2010-01-06,A048,100.41620163429515
2010-01-06,A049,97.36636860163965
2010-01-06,A050,100.2083695906619
2010-01-06,A051,96.50964998218858
2010-01-06,A052,100.3714849261165
2010-01-06,A053,101.79658666891606
2010-01-06,A054,99.55913314228737
2010-01-06,A055,100.5903736402727
2010-01-06,A056,101.35048729176515
2010-01-06,A057,96.00840251757785
2010-01-06,A058,101.64027760909285
2010-01-06,A059,96.84456434082345
2010-01-06,A060,99.57573646421201
2010-01-06,A061,97.85608679633671
2010-01-06,A062,99.3461020770604
2010-01-06,A063,101.29196912005555
2010-01-06,A064,96.947162807373
2010-01-06,A065,100.40240336113455
2010-01-06,A066,99.27760027782686
2010-01-06,A067,98.73615432122462
2010-01-06,A068,98.51827012439892
2010-01-06,A069,100.76498392610733
2010-01-06,A070,98.26112869804592
2010-01-06,A071,95.40147479172435
2010-01-06,A072,100.04954118927469
2010-01-06,A073,98.20059701760653
2010-01-06,A074,97.05391319906197
2010-01-06,A075,96.67597813909937
2010-01-06,A076,94.93281325772341
2010-01-06,A077,103.55338562151948
2010-01-06,A078,101.25907482317145
2010-01-06,A079,99.89635075437256
2010-01-06,A080,101.91685869179364
2010-01-06,A081,100.40330343439177
2010-01-06,A082,99.0249278017143
2010-01-06,A083,101.01074907411885
2010-01-06,A084,96.69658350547557
2010-01-06,A085,94.47283250211088
2010-01-06,A086,96.50378829283187
2010-01-06,A087,100.78242622677371
2010-01-06,A088,97.13837332286187
2010-01-06,A089,101.9158700160405
2010-01-06,A090,96.59094879928368
2010-01-06,A091,96.17137803855807
2010-01-06,A092,96.90303344095005
2010-01-06,A093,104.05819542908972
2010-01-06,A094,99.09409588797085
2010-01-06,A095,100.02932649783745
2010-01-06,A096,100.29079160752788
2010-01-06,A097,97.3309419175086
2010-01-06,A098,99.75229354209421
2010-01-06,A099,99.5125815985068
2010-01-07,A000,101.00347886364067
2010-01-07,A001,93.14846370437422
2010-01-07,A002,101.86853499029355
2010-01-07,A003,102.4068107279179
2010-01-07,A004,96.40586043092286
2010-01-07,A005,100.74420026507764
2010-01-07,A006,101.60566914894929
2010-01-07,A007,93.89573904940859
2010-01-07,A008,100.08854016994235
2010-01-07,A009,98.118927809429
2010-01-07,A010,97.59991372461886
2010-01-07,A011,102.46054188205807
2010-01-07,A012,100.91618304350425
2010-01-07,A013,103.46867865361071
2010-01-07,A014,96.10482943871726
2010-01-07,A015,95.79560427524343
2010-01-07,A016,97.88623647748724
2010-01-07,A017,99.58049633783132
2010-01-07,A018,99.6697592054315
2010-01-07,A019,100.257320976194
2010-01-07,A020,101.15515232832048
2010-01-07,A021,95.20938648628781
2010-01-07,A022,97.0133845972447
2010-01-07,A023,98.86012569485227
2010-01-07,A024,98.90134692660246
2010-01-07,A025,103.86110163693503
2010-01-07,A026,95.59637566409769
2010-01-07,A027,99.3498626349109
2010-01-07,A028,102.0894951141299
2010-01-07,A029,99.63990262935584
2010-01-07,A030,100.4277570120375
2010-01-07,A031,99.87641528379788
2010-01-07,A032,100.24554916960314
2010-01-07,A033,97.79160677147523
2010-01-07,A034,98.28101421777937
2010-01-07,A035,98.43614334350595
2010-01-07,A036,100.37158050776974
2010-01-07,A037,101.53143630205186
2010-01-07,A038,101.73831585489286
2010-01-07,A039,99.683948163624
2010-01-07,A040,96.0128639762651
2010-01-07,A041,99.09308641353395
2010-01-07,A042,100.75888120375049
2010-01-07,A043,101.11308658767567
2010-01-07,A044,103.21224170576232
2010-01-07,A045,103.91935559616626
2010-01-07,A046,99.89799861262118
2010-01-07,A047,96.62202263994259
2010-01-07,A048,103.5262354212959
2010-01-07,A049,97.92372030032593
2010-01-07,A050,100.04322337829572
2010-01-07,A051,97.01452930807089
2010-01-07,A052,101.66919125095961
2010-01-07,A053,103.76051243554474
2010-01-07,A054,100.42714168014764
2010-01-07,A055,102.74326362909925
2010-01-07,A056,103.01563295326524
2010-01-07,A057,97.16086151350535
2010-01-07,A058,103.54125304427208
2010-01-07,A059,98.34541872324182
2010-01-07,A060,96.58775779892764
2010-01-07,A061,99.89043437947413
2010-01-07,A062,100.44508103767367
2010-01-07,A063,101.8466606262717
2010-01-07,A064,97.49417691067991
2010-01-07,A065,102.85482740722802
2010-01-07,A066,98.39563302691089
2010-01-07,A067,102.46606653828549
2010-01-07,A068,98.73800084369324
2010-01-07,A069,103.39773113847114
2010-01-07,A070,96.69611879984595
2010-01-07,A071,96.17076518665044
2010-01-07,A072,100.20893778225033
2010-01-07,A073,100.33635154039622
2010-01-07,A074,96.24014054664076
2010-01-07,A075,94.72184698550807
2010-01-07,A076,94.97066894475276
2010-01-07,A077,102.87350548557379
2010-01-07,A078,103.39836274943204
2010-01-07,A079,98.09003591457976
2010-01-07,A080,105.039135447839
2010-01-07,A081,100.75551916859209
2010-01-07,A082,100.00948608369428
2010-01-07,A083,101.45137598133955
2010-01-07,A084,98.17159071985859
2010-01-07,A085,95.77095268883039
2010-01-07,A086,96.24004170102765
2010-01-07,A087,99.9328866752283
2010-01-07,A088,99.02109107557486
2010-01-07,A089,101.40398542865749
2010-01-07,A090,98.08905612867389
2010-01-07,A091,97.17951796349519
2010-01-07,A092,96.87731434676417
2010-01-07,A093,107.25790209602044
2010-01-07,A094,100.55722072361945
2010-01-07,A095,96.9778109474473
2010-01-07,A096,100.23806519119725
2010-01-07,A097,96.4076539531228
2010-01-07,A098,101.24057992881956
2010-01-07,A099,99.64402195809478
2010-01-08,A000,103.30947504435433
2010-01-08,A001,92.81586889281884
2010-01-08,A002,99.66858425273253
2010-01-08,A003,102.11686867117436
2010-01-08,A004,96.85575142206145
2010-01-08,A005,100.09597976794107
2010-01-08,A006,100.61762265829097
2010-01-08,A007,92.10820709766911
2010-01-08,A008,100.550204467838
2010-01-08,A009,99.91854622545348
2010-01-08,A010,97.80135475080407
2010-01-08,A011,102.67990881996836
2010-01-08,A012,100.76534225316725
2010-01-08,A013,102.85621813852137
2010-01-08,A014,94.85905649463828
2010-01-08,A015,92.53084175644707
2010-01-08,A016,97.80499203309296
2010-01-08,A017,99.95847203561445
2010-01-08,A018,98.30822002437782
2010-01-08,A019,99.89577862312335
2010-01-08,A020,102.33726738162929
2010-01-08,A021,92.38225194404804
2010-01-08,A022,95.02436619715657
2010-01-08,A023,94.59388463962266
2010-01-08,A024,98.52172748531568
2010-01-08,A025,101.59959293704641
2010-01-08,A026,94.09543233205008
2010-01-08,A027,99.19749885666702
2010-01-08,A028,100.86952441195534
2010-01-08,A029,97.97453480669755
2010-01-08,A030,102.51354380752741
2010-01-08,A031,99.02447329961056
2010-01-08,A032,98.78940424106742
2010-01-08,A033,97.45360905752672
2010-01-08,A034,95.44653495666091
2010-01-08,A035,97.53713496810198
2010-01-08,A036,100.85919398144327
2010-01-08,A037,99.3032389578488
2010-01-08,A038,103.15909095259195
2010-01-08,A039,98.69388363124459
2010-01-08,A040,96.3406668376859
2010-01-08,A041,100.03612237075717
2010-01-08,A042,102.80478833099191
2010-01-08,A043,103.05134023931124
2010-01-08,A044,101.49757062547089
2010-01-08,A045,102.28965886396337
2010-01-08,A046,94.79537523292912
2010-01-08,A047,94.55230836606351
2010-01-08,A048,102.1878624652383
2010-01-08,A049,96.67452935406824
2010-01-08,A050,97.68213796319675
2010-01-08,A051,97.43802027939063
2010-01-08,A052,100.3032243080262
2010-01-08,A053,101.59909142433162
2010-01-08,A054,97.99614254493233
2010-01-08,A055,99.73409838907239
2010-01-08,A056,102.31034612071748
2010-01-08,A057,97.01212308693219
2010-01-08,A058,102.16787715840681
2010-01-08,A059,95.11867645156838
2010-01-08,A060,96.91253519902287
2010-01-08,A061,96.00101717465151
2010-01-08,A062,101.2654110696641
2010-01-08,A063,101.23125624771419
2010-01-08,A064,94.9644651438513
2010-01-08,A065,101.79493407365861
2010-01-08,A066,99.36219848985121
2010-01-08,A067,103.73035548659608
2010-01-08,A068,97.52102846349554
2010-01-08,A069,101.5499450818564
2010-01-08,A070,96.16688613726821
2010-01-08,A071,94.60117474517712
2010-01-08,A072,97.65804967506281
2010-01-08,A073,98.08384230850106
2010-01-08,A074,96.03137389730824
2010-01-08,A075,95.83640175302273
2010-01-08,A076,93.00003476874139
2010-01-08,A077,104.2023399268005
2010-01-08,A078,102.76774979956362
2010-01-08,A079,98.80367744232622
2010-01-08,A080,103.98555384009975
2010-01-08,A081,100.82955744090154
2010-01-08,A082,98.42941977639956
2010-01-08,A083,99.47358045026998
2010-01-08,A084,99.48109298787512
2010-01-08,A085,94.89897035783278
2010-01-08,A086,92.98308428900779
2010-01-08,A087,97.81246357483784
2010-01-08,A088,95.81345226402111
2010-01-08,A089,103.64657026776003
2010-01-08,A090,92.56986175423827
2010-01-08,A091,99.8191684178029
2010-01-08,A092,94.47965060167161
2010-01-08,A093,107.40863569234638
2010-01-08,A094,97.6791162253328
2010-01-08,A095,95.7207830770191
2010-01-08,A096,101.5897736456265
2010-01-08,A097,96.42080744745283
2010-01-08,A098,100.74790455567597
2010-01-08,A099,96.78672402886566
2010-01-11,A000,102.67108362909254
2010-01-11,A001,93.48182467452895
2010-01-11,A002,99.01720704924418
2010-01-11,A003,101.28272696498453
2010-01-11,A004,97.81743096650338
2010-01-11,A005,98.61275413098313
2010-01-11,A006,99.08692551043427
2010-01-11,A007,91.20360445939136
2010-01-11,A008,99.65213803429816
2010-01-11,A009,100.43170422840521
2010-01-11,A010,94.66009894579477
2010-01-11,A011,100.85968547765553
2010-01-11,A012,100.84456097685315
2010-01-11,A013,101.41811818388236
2010-01-11,A014,95.52695326331077
2010-01-11,A015,91.5707900596965
2010-01-11,A016,98.7432782445809
2010-01-11,A017,100.54257519651144
2010-01-11,A018,96.38926861737512
2010-01-11,A019,101.26739355994026
2010-01-11,A020,102.52969305154393
2010-01-11,A021,90.53636916918329
2010-01-11,A022,91.39693823872909
2010-01-11,A023,94.29792869136604
2010-01-11,A024,97.76529553944546
2010-01-11,A025,100.98578499424245
2010-01-11,A026,95.14475269245676
2010-01-11,A027,99.69616126946363
2010-01-11,A028,102.37972724600515
2010-01-11,A029,98.57338077227806
2010-01-11,A030,102.60412349456413
2010-01-11,A031,98.57746228607502
2010-01-11,A032,99.13053996178218
2010-01-11,A033,100.03440926315443
2010-01-11,A034,95.54067799781343
2010-01-11,A035,96.14423838352063
2010-01-11,A036,100.5265267948358
2010-01-11,A037,100.58939030792831
2010-01-11,A038,102.25341805494122
2010-01-11,A039,99.1105155808292
2010-01-11,A040,92.33377830083758
2010-01-11,A041,100.61037035477749
2010-01-11,A042,101.51520893343032
2010-01-11,A043,102.97107131047154
2010-01-11,A044,101.11069812753499
2010-01-11,A045,103.45517998120887
2010-01-11,A046,94.48927346966592
2010-01-11,A047,93.84365390026052
2010-01-11,A048,103.68712464457772
2010-01-11,A049,94.78972980633613
2010-01-11,A050,97.99657746472651
2010-01-11,A051,97.66694858327195
2010-01-11,A052,102.91396273479407
2010-01-11,A053,102.01332512973818
2010-01-11,A054,96.07662971269653
2010-01-11,A055,99.90297191429453
2010-01-11,A056,98.7376908515635
2010-01-11,A057,94.33182748626926
2010-01-11,A058,100.54652354206527
2010-01-11,A059,94.40800564018872
2010-01-11,A060,93.8414396727438
2010-01-11,A061,96.81511223001137
2010-01-11,A062,102.1853527698729
2010-01-11,A063,98.10110171198224
2010-01-11,A064,93.31614535574636
2010-01-11,A065,100.67474020131415
2010-01-11,A066,99.08605930932049
2010-01-11,A067,103.60495386811269
2010-01-11,A068,99.61767535295535
2010-01-11,A069,98.96892462405616
2010-01-11,A070,95.7857097094135
2010-01-11,A071,94.67077207094702
2010-01-11,A072,98.80596172563489
2010-01-11,A073,98.59707453814481
2010-01-11,A074,95.52343077470539
2010-01-11,A075,94.56242763677459
2010-01-11,A076,92.15229588446253
2010-01-11,A077,98.60405365970286
2010-01-11,A078,99.93337832766582
2010-01-11,A079,98.1967418660235
2010-01-11,A080,102.95836918290759
2010-01-11,A081,102.50173257738331
2010-01-11,A082,99.57190493740484
2010-01-11,A083,97.4376761066512
2010-01-11,A084,99.77666097768201
2010-01-11,A085,93.62525755769633
2010-01-11,A086,94.23094169044538
2010-01-11,A087,99.2133904410899
2010-01-11,A088,99.56551528670006
2010-01-11,A089,102.85807805527176
2010-01-11,A090,92.77072634764517
2010-01-11,A091,97.95020224997631
2010-01-11,A092,95.90441676190649
2010-01-11,A093,105.32039928417322
2010-01-11,A094,100.09781976658452
2010-01-11,A095,93.30361465567157
2010-01-11,A096,100.57108078438075
2010-01-11,A097,96.67158813941954
2010-01-11,A098,101.06755205798304
2010-01-11,A099,96.95562773797862
2010-01-12,A000,101.3560006024036
2010-01-12,A001,94.99102444413491
2010-01-12,A002,100.31380888833814
2010-01-12,A003,99.5132972466276
2010-01-12,A004,97.27730952107152
2010-01-12,A005,99.57825642352492
2010-01-12,A006,100.60481497984652
2010-01-12,A007,93.10118591017522
2010-01-12,A008,102.58361292752672
2010-01-12,A009,100.5051337652755
2010-01-12,A010,94.60830397720747
2010-01-12,A011,101.20266832539451
2010-01-12,A012,100.56511976451203
2010-01-12,A013,101.51186913713315
2010-01-12,A014,93.7012318338352
2010-01-12,A015,92.60662733292253
2010-01-12,A016,98.68063667798593
2010-01-12,A017,97.85170326355811
2010-01-12,A018,94.67966766722098
2010-01-12,A019,97.71571791919325
2010-01-12,A020,99.37933912059779
2010-01-12,A021,93.77797151934885
2010-01-12,A022,90.49416518036331
2010-01-12,A023,93.44799249466493
2010-01-12,A024,95.88594737392057
2010-01-12,A025,100.9343471589716
2010-01-12,A026,96.40270483880539
2010-01-12,A027,100.9890733295981
2010-01-12,A028,103.25730951570779
2010-01-12,A029,98.2512863221942
2010-01-12,A030,102.71685520326972
2010-01-12,A031,96.73428574641534
2010-01-12,A032,98.85951143327132
2010-01-12,A033,98.77143798439948
2010-01-12,A034,95.36330983843894
2010-01-12,A035,95.11977207688341
2010-01-12,A036,99.77654053770065
2010-01-12,A037,101.69365534620599
2010-01-12,A038,102.4449192742215
2010-01-12,A039,100.81706107334864
2010-01-12,A040,92.55197962442287
2010-01-12,A041,100.97624598356873
2010-01-12,A042,100.33592544829482
2010-01-12,A043,101.64527592912296
2010-01-12,A044,103.02273152778987
2010-01-12,A045,100.17138101371843
2010-01-12,A046,92.21709163227897
2010-01-12,A047,93.72998859862628
2010-01-12,A048,102.11377385528355
2010-01-12,A049,93.86192924607761
2010-01-12,A050,97.19468480399249
2010-01-12,A051,95.84477645583634
2010-01-12,A052,101.81293711856758
2010-01-12,A053,102.55798525410707
2010-01-12,A054,97.36433557855709
2010-01-12,A055,97.60864818964559
2010-01-12,A056,96.35642525227516
2010-01-12,A057,92.70476474510785
2010-01-12,A058,102.15342140240283
2010-01-12,A059,95.80145168119154
2010-01-12,A060,94.52791859833877
2010-01-12,A061,96.25815991326114
2010-01-12,A062,101.33747989133394
2010-01-12,A063,96.51362704784776
2010-01-12,A064,94.62517386879999
2010-01-12,A065,99.58677261167085
2010-01-12,A066,97.35581987824222
2010-01-12,A067,102.6742401850314
2010-01-12,A068,98.02787161639935
2010-01-12,A069,100.44423475667045
2010-01-12,A070,96.39441955093517
2010-01-12,A071,96.72344129457738
2010-01-12,A072,99.02005746255448
2010-01-12,A073,97.52705168641593
2010-01-12,A074,95.4577660400956
2010-01-12,A075,93.86066361822057
2010-01-12,A076,92.1082429739109
2010-01-12,A077,100.09621928815258
2010-01-12,A078,99.43072245038765
2010-01-12,A079,96.2517444630625
2010-01-12,A080,102.46121997950677
2010-01-12,A081,100.25706039436646
2010-01-12,A082,99.65773844522916
2010-01-12,A083,98.53278450452181
2010-01-12,A084,98.46340675515822
2010-01-12,A085,93.77339521265058
2010-01-12,A086,92.78841473359546
2010-01-12,A087,98.38341321115239
2010-01-12,A088,96.06918929623342
2010-01-12,A089,105.90629984125435
2010-01-12,A090,93.08637465910972
2010-01-12,A091,96.81049472364928
2010-01-12,A092,95.91452796979726
2010-01-12,A093,103.74257470984078
2010-01-12,A094,97.02783885488417
2010-01-12,A095,94.1277222585614
2010-01-12,A096,99.53520385609539
2010-01-12,A097,93.10150940947295
2010-01-12,A098,99.26567989496445
2010-01-12,A099,99.04505040466913
2010-01-13,A000,103.05502716003818
2010-01-13,A001,99.77618113138217
2010-01-13,A002,99.66288546979241
2010-01-13,A003,101.62628171988133
2010-01-13,A004,96.9342699872595
2010-01-13,A005,100.9572267914818
2010-01-13,A006,101.57317247160566
2010-01-13,A007,90.33371584194266
2010-01-13,A008,104.6330426300888
2010-01-13,A009,97.78941875346035
2010-01-13,A010,96.04187460030215
2010-01-13,A011,101.28762929442973
2010-01-13,A012,103.79880990936942
2010-01-13,A013,100.74385335370985
2010-01-13,A014,97.68593115201564
2010-01-13,A015,91.27074241634713
2010-01-13,A016,97.97334674102694
2010-01-13,A017,99.6327856865611
2010-01-13,A018,96.70424989453372
2010-01-13,A019,97.6361074184486
2010-01-13,A020,97.93480566441981
2010-01-13,A021,92.32150139949731
2010-01-13,A022,93.16453521972892
2010-01-13,A023,92.45924494998454
2010-01-13,A024,97.31802166068944
2010-01-13,A025,101.61044014872462
2010-01-13,A026,98.64603955548264
2010-01-13,A027,101.78516724259967
2010-01-13,A028,102.43189523541096
2010-01-13,A029,98.72398925255116
2010-01-13,A030,106.98399340904032
2010-01-13,A031,94.3404441436679
2010-01-13,A032,100.25699469471563
2010-01-13,A033,99.62044592550731
2010-01-13,A034,97.58964855094541
2010-01-13,A035,95.3515982817134
2010-01-13,A036,100.40454764974787
2010-01-13,A037,100.80341032455055
2010-01-13,A038,104.22486063335651
2010-01-13,A039,102.28639876349102
2010-01-13,A040,92.77247791979677
2010-01-13,A041,103.8113024874855
2010-01-13,A042,101.97647892920207
2010-01-13,A043,100.61066934553816
2010-01-13,A044,106.31359131942753
2010-01-13,A045,97.53862281943101
2010-01-13,A046,93.81756292128209
2010-01-13,A047,93.1494879737084
2010-01-13,A048,100.2031013886689
2010-01-13,A049,97.186369844854
2010-01-13,A050,99.7133317126725
2010-01-13,A051,96.79245955350008
2010-01-13,A052,102.10200846218285
2010-01-13,A053,102.23225712388361
2010-01-13,A054,99.46268139585615
2010-01-13,A055,99.15658457214582
2010-01-13,A056,100.28492499707546
2010-01-13,A057,91.45364874661655
2010-01-13,A058,103.0201779010287
2010-01-13,A059,97.74937883077983
2010-01-13,A060,95.02149201550802
2010-01-13,A061,96.29058386705076
2010-01-13,A062,102.45717404567878
2010-01-13,A063,99.71622314386674
2010-01-13,A064,96.7206231077477
2010-01-13,A065,100.35138106749271
2010-01-13,A066,100.35171685787489
2010-01-13,A067,105.82155800269595
2010-01-13,A068,96.73220345191226
2010-01-13,A069,98.85584533212327
2010-01-13,A070,102.67992490980684
2010-01-13,A071,96.64477388703172
2010-01-13,A072,99.34142297561654
2010-01-13,A073,97.19687687762698
2010-01-13,A074,96.26970536160596
2010-01-13,A075,92.3421128946936
2010-01-13,A076,91.7093611585456
